# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -2.7424235 eV
#   Energy (eV)     DOS(spin up)    DOS(spin down)
    -2.84400000      0.00000000      0.00000000
    -2.84200000      0.00000000      0.00000000
    -2.84000000      0.00000000      0.00000000
    -2.83800000      0.00000000      0.00000000
    -2.83600000      0.00000000      0.00000000
    -2.83400000      0.00000000      0.00000000
    -2.83200000      0.00000000      0.00000000
    -2.83000000      0.00000000      0.00000000
    -2.82800000      0.00000000      0.00000000
    -2.82600000      0.00000000      0.00000000
    -2.82400000      0.00000000      0.00000000
    -2.82200000      0.00000000      0.00000000
    -2.82000000      0.00000000      0.00000000
    -2.81800000      0.00000000      0.00000000
    -2.81600000      0.00000000      0.00000000
    -2.81400000      0.00000000      0.00000000
    -2.81200000      0.00000000      0.00000000
    -2.81000000      0.00000000      0.00000000
    -2.80800000      0.00000000      0.00000000
    -2.80600000      0.00000000      0.00000000
    -2.80400000      0.00000000      0.00000000
    -2.80200000      0.00000000      0.00000000
    -2.80000000      0.00000000      0.00000000
    -2.79800000      0.00000000      0.00000000
    -2.79600000      0.00000000      0.00000000
    -2.79400000      0.00000000      0.00000000
    -2.79200000      0.00000000      0.00000000
    -2.79000000      0.00000000      0.00000000
    -2.78800000      0.00000000      0.00000000
    -2.78600000      0.00000000      0.00000000
    -2.78400000      0.00000000      0.00000000
    -2.78200000      0.00000000      0.00000000
    -2.78000000      0.00000000      0.00000000
    -2.77800000      0.00000000      0.00000000
    -2.77600000      0.00000000      0.00000000
    -2.77400000      0.00000000      0.00000000
    -2.77200000      0.00000000      0.00000000
    -2.77000000      0.00000000      0.00000000
    -2.76800000      0.00000000      0.00000000
    -2.76600000      0.00000000      0.00000000
    -2.76400000      0.00000000      0.00000000
    -2.76200000      0.00000000      0.00000000
    -2.76000000      0.00000000      0.00000000
    -2.75800000      0.00000000      0.00000000
    -2.75600000      0.00000000      0.00000000
    -2.75400000      0.00000000      0.00000000
    -2.75200000      0.00000000      0.00000000
    -2.75000000      0.00000000      0.00000000
    -2.74800000      0.00000000      0.00000000
    -2.74600000      0.00000000      0.00000000
    -2.74400000      0.00000000      0.00000000
    -2.74200000      0.00000000      0.00000000
    -2.74000000      0.00000000      0.00000000
    -2.73800000      0.00000000      0.00000000
    -2.73600000      0.00000000      0.00000000
    -2.73400000      0.00000000      0.00000000
    -2.73200000      0.00000000      0.00000000
    -2.73000000      0.00000000      0.00000000
    -2.72800000      0.00000000      0.00000000
    -2.72600000      0.00000000      0.00000000
    -2.72400000      0.00000000      0.00000000
    -2.72200000      0.00000000      0.00000000
    -2.72000000      0.00000000      0.00000000
    -2.71800000      0.00000000      0.00000000
    -2.71600000      0.00000000      0.00000000
    -2.71400000      0.00000000      0.00000000
    -2.71200000      0.00000000      0.00000000
    -2.71000000      0.00000000      0.00000000
    -2.70800000      0.00000000      0.00000000
    -2.70600000      0.00000000      0.00000000
    -2.70400000      0.00000000      0.00000000
    -2.70200000      0.00000000      0.00000000
    -2.70000000      0.00000000      0.00000000
    -2.69800000      0.00000000      0.00000000
    -2.69600000      0.00000000      0.00000000
    -2.69400000      0.00000000      0.00000000
    -2.69200000      0.00000000      0.00000000
    -2.69000000      0.00000000      0.00000000
    -2.68800000      0.00000000      0.00000000
    -2.68600000      0.00000000      0.00000000
    -2.68400000      0.00000000      0.00000000
    -2.68200000      0.00000000      0.00000000
    -2.68000000      0.00000000      0.00000000
    -2.67800000      0.00000000      0.00000000
    -2.67600000      0.00000000      0.00000000
    -2.67400000      0.00000000      0.00000000
    -2.67200000      0.00000000      0.00000000
    -2.67000000      0.00000000      0.00000000
    -2.66800000      0.00000000      0.00000000
    -2.66600000      0.00000000      0.00000000
    -2.66400000      0.00000000      0.00000000
    -2.66200000      0.00000000      0.00000000
    -2.66000000      0.00000000      0.00000000
    -2.65800000      0.00000000      0.00000000
    -2.65600000      0.00000000      0.00000000
    -2.65400000      0.00000000      0.00000000
    -2.65200000      0.00000000      0.00000000
    -2.65000000      0.00000000      0.00000000
    -2.64800000      0.00000000      0.00000000
    -2.64600000      0.00000000      0.00000000
    -2.64400000      0.00000000      0.00000000
    -2.64200000      0.00000000      0.00000000
    -2.64000000      0.00000000      0.00000000
    -2.63800000      0.00000000      0.00000000
    -2.63600000      0.00000000      0.00000000
    -2.63400000      0.00000000      0.00000000
    -2.63200000      0.00000000      0.00000000
    -2.63000000      0.00000000      0.00000000
    -2.62800000      0.00000000      0.00000000
    -2.62600000      0.00000000      0.00000000
    -2.62400000      0.00000000      0.00000000
    -2.62200000      0.00000000      0.00000000
    -2.62000000      0.00000000      0.00000000
    -2.61800000      0.00000000      0.00000000
    -2.61600000      0.00000000      0.00000000
    -2.61400000      0.00000000      0.00000000
    -2.61200000      0.00000000      0.00000000
    -2.61000000      0.00000000      0.00000000
    -2.60800000      0.00000000      0.00000000
    -2.60600000      0.00000000      0.00000000
    -2.60400000      0.00000000      0.00000000
    -2.60200000      0.00000000      0.00000000
    -2.60000000      0.00000000      0.00000000
    -2.59800000      0.00000000      0.00000000
    -2.59600000      0.00000000      0.00000000
    -2.59400000      0.00000000      0.00000000
    -2.59200000      0.00000000      0.00000000
    -2.59000000      0.00000000      0.00000000
    -2.58800000      0.00000000      0.00000000
    -2.58600000      0.00000000      0.00000000
    -2.58400000      0.00000000      0.00000000
    -2.58200000      0.00000000      0.00000000
    -2.58000000      0.00000000      0.00000000
    -2.57800000      0.00000000      0.00000000
    -2.57600000      0.00000000      0.00000000
    -2.57400000      0.00000000      0.00000000
    -2.57200000      0.00000000      0.00000000
    -2.57000000      0.00000000      0.00000000
    -2.56800000      0.00000000      0.00000000
    -2.56600000      0.00000000      0.00000000
    -2.56400000      0.00000000      0.00000000
    -2.56200000      0.00000000      0.00000000
    -2.56000000      0.00000000      0.00000000
    -2.55800000      0.00000000      0.00000000
    -2.55600000      0.00000000      0.00000000
    -2.55400000      0.00000000      0.00000000
    -2.55200000      0.00000000      0.00000000
    -2.55000000      0.00000000      0.00000000
    -2.54800000      0.00000000      0.00000000
    -2.54600000      0.00000000      0.00000000
    -2.54400000      0.00000000      0.00000000
    -2.54200000      0.00000000      0.00000000
    -2.54000000      0.00000000      0.00000000
    -2.53800000      0.00000000      0.00000000
    -2.53600000      0.00000000      0.00000000
    -2.53400000      0.00000000      0.00000000
    -2.53200000      0.00000000      0.00000000
    -2.53000000      0.00000000      0.00000000
    -2.52800000      0.00000000      0.00000000
    -2.52600000      0.00000000      0.00000000
    -2.52400000      0.00000000      0.00000000
    -2.52200000      0.00000000      0.00000000
    -2.52000000      0.00000000      0.00000000
    -2.51800000      0.00000000      0.00000000
    -2.51600000      0.00000000      0.00000000
    -2.51400000      0.00000000      0.00000000
    -2.51200000      0.00000000      0.00000000
    -2.51000000      0.00000000      0.00000000
    -2.50800000      0.00000000      0.00000000
    -2.50600000      0.00000000      0.00000000
    -2.50400000      0.00000000      0.00000000
    -2.50200000      0.00000000      0.00000000
    -2.50000000      0.00000000      0.00000000
    -2.49800000      0.00000000      0.00000000
    -2.49600000      0.00000000      0.00000000
    -2.49400000      0.00000000      0.00000000
    -2.49200000      0.00000000      0.00000000
    -2.49000000      0.00000000      0.00000000
    -2.48800000      0.00000000      0.00000000
    -2.48600000      0.00000000      0.00000000
    -2.48400000      0.00000000      0.00000000
    -2.48200000      0.00000000      0.00000000
    -2.48000000      0.00000000      0.00000000
    -2.47800000      0.00000000      0.00000000
    -2.47600000      0.00000000      0.00000000
    -2.47400000      0.00000000      0.00000000
    -2.47200000      0.00000000      0.00000000
    -2.47000000      0.00000000      0.00000000
    -2.46800000      0.00000000      0.00000000
    -2.46600000      0.00000000      0.00000000
    -2.46400000      0.00000000      0.00000000
    -2.46200000      0.00000000      0.00000000
    -2.46000000      0.00000000      0.00000000
    -2.45800000      0.00000000      0.00000000
    -2.45600000      0.00000000      0.00000000
    -2.45400000      0.00000000      0.00000000
    -2.45200000      0.00000000      0.00000000
    -2.45000000      0.00000000      0.00000000
    -2.44800000      0.00000000      0.00000000
    -2.44600000      0.00000000      0.00000000
    -2.44400000      0.00000000      0.00000000
    -2.44200000      0.00000000      0.00000000
    -2.44000000      0.00000000      0.00000000
    -2.43800000      0.00000000      0.00000000
    -2.43600000      0.00000000      0.00000000
    -2.43400000      0.00000000      0.00000000
    -2.43200000      0.00000000      0.00000000
    -2.43000000      0.00000000      0.00000000
    -2.42800000      0.00000000      0.00000000
    -2.42600000      0.00000000      0.00000000
    -2.42400000      0.00000000      0.00000000
    -2.42200000      0.00000000      0.00000000
    -2.42000000      0.00000000      0.00000000
    -2.41800000      0.00000000      0.00000000
    -2.41600000      0.00000000      0.00000000
    -2.41400000      0.00000000      0.00000000
    -2.41200000      0.00000000      0.00000000
    -2.41000000      0.00000000      0.00000000
    -2.40800000      0.00000000      0.00000000
    -2.40600000      0.00000000      0.00000000
    -2.40400000      0.00000000      0.00000000
    -2.40200000      0.00000000      0.00000000
    -2.40000000      0.00000000      0.00000000
    -2.39800000      0.00000000      0.00000000
    -2.39600000      0.00000000      0.00000000
    -2.39400000      0.00000000      0.00000000
    -2.39200000      0.00000000      0.00000000
    -2.39000000      0.00000000      0.00000000
    -2.38800000      0.00000000      0.00000000
    -2.38600000      0.00000000      0.00000000
    -2.38400000      0.00000000      0.00000000
    -2.38200000      0.00000000      0.00000000
    -2.38000000      0.00000000      0.00000000
    -2.37800000      0.00000000      0.00000000
    -2.37600000      0.00000000      0.00000000
    -2.37400000      0.00000000      0.00000000
    -2.37200000      0.00000000      0.00000000
    -2.37000000      0.00000000      0.00000000
    -2.36800000      0.00000000      0.00000000
    -2.36600000      0.00000000      0.00000000
    -2.36400000      0.00000000      0.00000000
    -2.36200000      0.00000000      0.00000000
    -2.36000000      0.00000000      0.00000000
